We included patients with paroxysmal or persistent AF who were intolerant of antiarrhythmic drugs or in whom two or more antiarrhythmic drug regimens had failed.,included patients paroxysmal persistent af intolerant antiarrhythmic drugs antiarrhythmic drug regimens failed,C0332257|C0030705|C0205311|C0205322|C0344434|C0231200|C0003195|C0013227|C0003195|C0013227|C2945654|C0231175
All patients had to have tumour  hormone  receptors  assessed  and  to  have  at  least  one  measurable  lesion  according  to  response  evaluation  criteria  in  solid  tumours17 (with  a  minimum  indicator  lesion size of 20 mm when measured by palpation) or  in ammatory carcinoma.,patients tumour hormone receptors assessed measurable lesion response evaluation criteria solid tumours17 minimum indicator lesion size 20 mm measured palpation ammatory carcinoma,C0030705|C0027651|C0019932|C0597357|C1516048|C1513040|C0221198|C0871261|C0220825|C0243161|C0205208|G0000000|C1524031|C0021212|C0221198|C0456389|C0450371|G0000000|C0444706|C0030247|G0000000|C0007097
"Of these, 776 were excluded from the analysis on the basis of a priori criteria, which fell mainly into three categories: absence of cardiac arrest; cardiac arrest due to drug overdose, alcohol intoxication, or carbon monoxide poisoning; or no provision of advanced cardiac life support (Table 1).",776 excluded analysis basis priori criteria fell categories absence cardiac arrest cardiac arrest drug overdose alcohol intoxication carbon monoxide poisoning provision advanced cardiac life support table 1,C1442061|C1554077|C0002778|C1527178|G0000000|C0243161|C0085639|C0683312|C0332197|C0018787|C0237477|C0018787|C0237477|C0013227|C0029944|C0001962|C0728899|C0007009|G0000000|C0032343|C1549071|C0205179|C0018787|C0376558|C0183683|C0039224|G0000000
"Patients eligible for enrolment in ARCHJ were ambulatory or hospitalised men and women, 20 years of age, with symptomatic CHF due to previous myocardial infarction, hypertensive heart disease, dilated cardiomyopathy or valvular disease.",patients eligible enrolment archj ambulatory hospitalised women 20 age symptomatic chf previous myocardial infarction hypertensive heart disease dilated cardiomyopathy valvular disease,C0030705|C1548635|C1516879|G0000000|C0439841|G0000000|C0043210|C0450371|C0001779|C0231220|C0018802|C0205156|C0027061|C0021308|C0857121|C0018787|C0012634|C0700124|C0878544|C0184252|C0012634
"Infants with congenital anomalies, severe periventricular/intraventricular hemorrhage (IVH  Grade III), a history of minor or major surgery, or in whom sedatives, vasopressors, or analgesics had been used in the 24 hr prior to testing were excluded.",infants congenital anomalies severe periventricular/intraventricular hemorrhage ivh grade iii history minor major surgery sedatives vasopressors analgesics 24 hr prior testing excluded,C0021270|C0009678|C0000769|C0205082|C1517569|C0019080|G0000000|C0441800|C0439070|C0019664|C0026193|C0205082|C0038894|C0036557|C0042397|C0002771|C0450371|G0000000|C0332152|C0039593|C1554077
We enrolled 1587 men and women 18 years of age with symptomatic heart failure for at least 3 months who were in sinus rhythm and had left ventricular ejection fraction of 35%.,enrolled 1587 women 18 age symptomatic heart failure 3 months sinus rhythm left ventricular ejection fraction 35%,G0000000|G0000000|C0043210|C0450371|C0001779|C0231220|C0018787|C0231174|G0000000|C0439231|C0016169|C0871269|C0205091|C0018827|C0302131|C1264633|C0450371
"Patients with a history of malignancy other than completely excised in situ carcinoma of the cervix, basal carcinoma of the skin, inammatory breast cancer, serious cardiac disease, other serious medical illness or inability to comply with the treatment plan and follow-up visits were not eligible.",patients history malignancy completely excised situ carcinoma cervix basal carcinoma skin inammatory breast cancer cardiac disease medical illness inability comply treatment plan follow-up visits eligible,C0030705|C0019664|C0006826|C0205197|G0000000|G0000000|C0007097|C0007874|C0205112|C0007097|C0444099|G0000000|C0006141|C0006826|C0018787|C0012634|C0199168|C0221423|G0000000|C0725694|C0039798|C0270724|C0589120|C0545082|C1548635
Excluded were patients with an earlier arterial bypass graft procedure in the same leg or with the greater saphenous vein removed earlier.,excluded patients earlier arterial bypass graft procedure leg saphenous vein removed earlier,C1554077|C0030705|C1279919|C0003842|C0741847|C0181074|C0184661|C0023216|G0000000|C0042449|C0849355|C1279919
"Although coronary heart disease risk in women lags ten years behind that of men, risk increases progressively with age (Bello & Mosca, 2004).",coronary heart disease risk women lags ten risk increases progressively age bello mosca 2004,C0018787|C0018787|C0012634|C0035647|C0043210|C1416797|C0014518|C0035647|C0205217|G0000000|C0001779|G0000000|G0000000|G0000000
"gen-coated, heparin-bonded Dacron (HBD) prostheses with PTFE grafts in all patients undergoing elective AK reconstructions and those undergoing BK reconstructions for which saphenous vein was not available.13 Full details of patients, methods, preoperative assessments, randomization, follow-up, sample size, trial end points, and statistical analysis are given in that interim paper,13 and are summarized here.",gen-coated heparin-bonded dacron hbd prostheses ptfe grafts patients undergoing elective ak reconstructions undergoing bk reconstructions saphenous vein available13 details patients methods preoperative assessments randomization follow-up sample size trial statistical analysis interim paper13 summarized,C2239486|C0019134|C0947693|G0000000|C0175649|C0032611|C0332835|C0030705|G0000000|C0206058|C0001905|C0524865|G0000000|C0006036|C0524865|G0000000|C0042449|G0000000|C1522508|C0030705|C0025663|C0445204|C1261322|C0034656|C0589120|C0370003|C0456389|C0008976|C0038215|C0002778|C2827738|G0000000|G0000000
Critical limb ischemia was dened as ischemic rest pain and/or tissue loss combined with an ankle pressure < 60 mmHg with at or barely palpable pulsations at the ankle or metatarsals.,critical limb ischemia dened ischemic rest pain and/or tissue loss combined ankle pressure < 60 mmhg barely palpable pulsations ankle metatarsals,C1511545|C0015385|C0022116|G0000000|C0475224|C0035253|C0030193|G0000000|C0040300|C1517945|C0205195|C0003086|C0033095|G0000000|C0450371|C0439475|G0000000|C0522499|G0000000|C0003086|C0025584
"Thisstudyaimedtoevaluate,inarandomizedclinicaltrial, the effect of a text messagebased intervention to encourage lifestyle change on objective measures of cardiovascular risk in individuals with coronary heart disease (CHD).",thisstudyaimedtoevaluateinarandomizedclinicaltrial text messagebased intervention encourage lifestyle change objective measures cardiovascular risk individuals coronary heart disease chd,G0000000|C1527021|G0000000|C0886296|G0000000|C0023676|C0392747|C0018017|C0079809|C0007226|C0035647|C0027361|C0018787|C0018787|C0012634|C0280604
"Patients between 18 and 80 years of age were eligible for  inclusion in the study if they had had a documented myocardial infarction at least 3 months before  inclusion and had a well-demarcated region of  left ventricular dysfunction and a patent infarctrelated artery. Exclusion criteria were the presence of acutely decompensated heart failure with  a New York Heart Association (NYHA) class of  IV, a history of other severe chronic diseases or  cancer, or unwillingness to participate.",patients 18 80 age eligible inclusion study documented myocardial infarction 3 months inclusion well-demarcated region left ventricular dysfunction patent infarctrelated artery exclusion criteria presence acutely decompensated heart failure york heart association nyha class iv history severe chronic diseases cancer unwillingness participate,C0030705|C0450371|C0450371|C0001779|C1548635|C0007637|C0557651|C1301725|C0027061|C0021308|G0000000|C0439231|C0007637|C0205170|C0017446|C0205091|C0018827|C0031847|C0030650|G0000000|C0003842|C0680251|C0243161|C0150312|G0000000|C0205434|C0018787|C0231174|G0000000|C0018787|C0004083|G0000000|C0456387|C0022326|C0019664|C0205082|C0205191|C0012634|C0006826|C0558080|G0000000
"Between March 2006 and October 2007, we studied 640 term newborns, who were placed in the room with their mothers in a third-level reference maternity hospital in Belem, in the northern Brazilian state of Para .",march 2006 october 2007 studied 640 term newborns mothers third-level reference maternity hospital belem northern brazilian para,C3829202|G0000000|C3828732|G0000000|C0557651|C1442061|C0233324|C0021289|C0026591|C0563056|C1514811|C0681108|C0019994|G0000000|C1709269|C0238815|C0030563
"After blood collection was completed, or 3 minutes had elapsed from the start of collection, a Band-Aid was applied to the heel, and the infant entered into the 3-minute recovery period.",blood collection completed 3 minutes elapsed start collection band-aid applied heel infant entered 3-minute recovery period,C0005767|C1516698|C0205197|G0000000|C0439232|C1707889|C0439659|C1516698|C0175723|C4048755|C0018870|C0021270|C1521975|C0439232|C0237820|C0439531
"From 2003 to 2007, 78 patients scheduled for aortic valve replacement (75% for aortic valve stenosis, 24% for aortic valve regurgitation, and 1% for aortic valve disease) were randomized to receive minimal sternotomy access (MS) or conventional access (ST) in a 1:1 ratio according to a computer-generated randomization system with a 6-per-block design.",2003 2007 78 patients scheduled aortic valve replacement 75% aortic valve stenosis 24% aortic valve regurgitation 1% aortic valve disease randomized receive minimal sternotomy access ms conventional access st 11 ratio computer-generated randomization system 6-per-block design,G0000000|G0000000|C0450371|C0030705|C0086960|C0003483|C0184252|C0035139|C0450371|C0003483|C0184252|C0678234|C0450371|C0003483|C0184252|C0232605|G0000000|C0003483|C0184252|C0012634|C0034656|C1514756|C0547040|C0185792|C0444454|C0039676|C0439858|C0444454|C0036056|C0450371|C0456603|C0009622|C0034656|C0449913|C0028778|C1707689
"Exclusion criteria were redo, combined surgery, ASA score more than or equal to 4, acute pulmonary edema, chronic obstructive pulmonary disease(COPD), endocarditis, chronic renal failure, antiplatelet discontinuation less than 7 days before surgery, and no known hemostatic abnormality.",exclusion criteria redo combined surgery asa score equal 4 acute pulmonary edema chronic obstructive pulmonary diseasecopd endocarditis chronic renal failure antiplatelet discontinuation 7 days surgery hemostatic abnormality,C0680251|C0243161|C0439617|C0205195|C0038894|C0004057|C0449820|C0205163|G0000000|C0205178|C0024109|C0013604|C0205191|C0549186|C0024109|G0000000|C0014118|C0205191|C0022646|C0231174|G0000000|C0457454|G0000000|C0439228|C0038894|C0019116|C1704258
"Eligible patients were younger than 22 years with either intermediate-risk (IB, IIA/IIIA1 with large mediastinal adenopathy or IIIA2) or high-risk (IIB, IIIB, IV) biopsy-proven classic HL (excluding lymphocyte predominant HL).",eligible patients 22 intermediate-risk ib iia/iiia1 mediastinal adenopathy iiia2 high-risk iib iiib iv biopsy-proven classic hl excluding lymphocyte predominant hl,C1548635|C0030705|C0450371|C3640764|C2744579|G0000000|C0025066|C0497156|G0000000|C0332167|G0000000|G0000000|C0022326|C0005558|C0439658|C1453952|C0332196|C0024264|C1542147|C1453952
"Exclusion criteria were age 18 or 70 years, long-standing persistent AF (1 year of continuous AF), rst episode of AF, hyperor hypothyroidism, hypertrophic cardiomyopathy, implanted pacemaker or debrillator, moderate or severe mitral disease or mitral prosthesis, left ventricular ejection fraction 30%, left atrial diameter 50 mm, prior ablation procedure, contraindication for oral anticoagulation, left atrial thrombus, active infection or sepsis, pregnancy, unstable angina, acute myocardial infarction during previous 3 months, life expectation 12 months, current participation in another clinical trial, mental disease or inability to give informed consent, or disease contraindicating ablation or ADT.",exclusion criteria age 18 70 long-standing persistent af 1 continuous af rst episode af hyperor hypothyroidism hypertrophic cardiomyopathy implanted pacemaker debrillator moderate severe mitral disease mitral prosthesis left ventricular ejection fraction 30% left atrial diameter 50 mm prior ablation procedure contraindication oral anticoagulation left atrial thrombus active infection sepsis pregnancy unstable angina acute myocardial infarction previous 3 months life expectation 12 months current participation clinical trial mental disease inability informed consent disease contraindicating ablation adt,C0680251|C0243161|C0001779|C0450371|C0450371|C0205166|C0205322|C0344434|G0000000|C0549178|C0344434|C1425219|C0332189|C0344434|G0000000|C0020676|C0020564|C0878544|C0021102|C0030163|G0000000|C0205081|C0205082|C0746591|C0012634|C0746591|C0175649|C0205091|C0018827|C0302131|C1264633|C0450371|C0205091|C0018792|C1301886|C0450371|G0000000|C0332152|C0547070|C0184661|C0522473|C0442027|C0003281|C0205091|C0018792|C0087086|C0205177|C0009450|C0036690|C0032961|C0443343|C0002962|C0205178|C0027061|C0021308|C0205156|G0000000|C0439231|C0376558|C0679138|C0450371|C0439231|C0521116|C0679823|C0205210|C0008976|C0229992|C0012634|G0000000|C1522154|C1511481|C0012634|G0000000|C0547070|C0279492
"Major exclusion criteria included  intolerance of contrast media or of relevant anticoagulant  or antithrombotic drugs, unconsciousness or cardiogenic",major exclusion criteria included intolerance contrast media relevant anticoagulant antithrombotic drugs unconsciousness cardiogenic,C0205082|C0680251|C0243161|C0332257|C0231199|C0009924|C0009458|C2347946|C0003280|G0000000|C0013227|C0041657|C1749797
Fourteen were female.,fourteen female,C3715152|C0015780
"For patients who had ANCs  500 per microliter for  7 days, the pegylated liposomal doxorubicin dose was reduced by 25% in all subsequent cycles.",patients ancs 500 microliter 7 days pegylated liposomal doxorubicin dose reduced 25% subsequent cycles,C0030705|C0948762|C1442061|C0439243|G0000000|C0439228|G0000000|C0023828|C0013089|C0178602|C0392756|C0450371|C0332282|C1511572
"The study subjects were 30 healthy full-term newborns delivered at Boston Medical Center, Boston, Massachusetts, between March and October 1998.",study subjects 30 healthy full-term newborns delivered boston medical center boston massachusetts march october 1998,C0557651|C0681850|C0450371|C3898900|C1547236|C0021289|C1705822|C0006037|C0199168|C0205099|C0006037|C0024874|C3829202|C3828732|G0000000
"Patients with Rutherford category 1 to 5 ischemia were eligible, with symptoms of claudication, rest pain, or with supercial ulceration in the target lower extremity.",patients rutherford category 1 5 ischemia eligible symptoms claudication rest pain supercial ulceration target lower extremity,C0030705|G0000000|C0683312|G0000000|G0000000|C0022116|C1548635|C0683368|C0311395|C0035253|C0030193|G0000000|C0041582|C1521840|C0441994|C0015385
"2 Chronic conditions measured included CAD, CHF, stroke, diabetes, cancer, chronic obstructive pulmonary disease, dementia, peripheral vascular  disease, end-stage renal disease, depression, asthma, bipolar disorder, schizophrenia, coagulation disorders, sickle cell anemia, and HIV/AIDS.",2 chronic conditions measured included cad chf stroke diabetes cancer chronic obstructive pulmonary disease dementia peripheral vascular disease end-stage renal disease depression asthma bipolar disorder schizophrenia coagulation disorders sickle cell anemia hiv/aids,G0000000|C0205191|C0012634|C0444706|C0332257|C3813548|C0018802|C0038454|C0011847|C0006826|C0205191|C0549186|C0024109|C0012634|C0011265|C0205100|C0005847|C0012634|C0205088|C0022646|C0012634|C0011570|C0004096|C0443156|C0012634|C0036341|C0005778|C0012634|G0000000|C0007634|C0002871|C0497169
"Forty patients with non-Hodgkin lymphomas (NHLs) (three CLL, two MALT-lymphomas, three mantle cell lymphomas, 16 centroblastic centrocytic lymphomas, 16 high malignant NHL) of a median age of 64 years (placebo group) and 66 years (carnitine group) were randomly assigned to the L-carnitine or to the unsupplemented group (n=20 for each group).",forty patients non-hodgkin lymphomas nhls cll malt-lymphomas mantle cell lymphomas 16 centroblastic centrocytic lymphomas 16 malignant nhl median age 64 placebo 66 carnitine randomly assigned l-carnitine unsupplemented n=20,C3816449|C0030705|C0024305|C0024299|C0024305|C0023434|C0242647|C3846131|C0007634|C0024299|C0450371|G0000000|G0000000|C0024299|C0450371|C0205282|C0024305|C0549183|C0001779|C0450371|C0032042|C0450371|C0007258|G0000000|C1516050|C0087163|G0000000|C0369718
"Median age was 48 years (range, 22 to 65), 44% were postmenopausal, 40% had both negative hormone receptors.",median age 48 range 22 65 44% postmenopausal 40% negative hormone receptors,C0549183|C0001779|C0450371|C1514721|C0450371|C0450371|C0450371|C0232970|C0450371|C0205160|C0019932|C0597357
Eligibility criteria included node-positive disease  or node-negative disease if the pathological tumour size  was  larger  than  1  cm.,eligibility criteria included node-positive disease node-negative disease pathological tumour size larger 1 cm,C0013893|C0243161|C0332257|C0746319|C0012634|C0678034|C0012634|C0030664|C0027651|C0456389|C0549177|G0000000|G0000000
"Included were ambulatory patients at least 21 years of age, in sinus rhythm, with chronic moderate symptomatic heart failure (New York Heart Association class IIIII) and a left-ventricular ejection fraction of 40% or lower.",included ambulatory patients 21 age sinus rhythm chronic moderate symptomatic heart failure york heart association class iiiii left-ventricular ejection fraction 40% lower,C0332257|C0439841|C0030705|C0450371|C0001779|C0016169|C0871269|C0205191|C0205081|C0231220|C0018787|C0231174|G0000000|C0018787|C0004083|C0456387|G0000000|C0225897|C0302131|C1264633|C0450371|C0441994
Women over the age of 18 years with conrmed advanced/metastatic breast carcinoma and a history of prior anthracycline exposure were enrolled in the study provided they: had progressive disease; had been anthracycline-free for at least 6 months prior to the start of the study; and had a LVEF considered normal according to the lower limit of the normal range in use in the center.,women age 18 conrmed advanced/metastatic breast carcinoma history prior anthracycline exposure enrolled study provided progressive disease anthracycline-free 6 months prior start study lvef considered normal lower limit normal range center,C0043210|C0001779|C0450371|G0000000|C0205179|C0006141|C0007097|C0019664|C0332152|C0003234|C0274281|G0000000|C0557651|C1999230|C0205329|C0012634|C0003234|G0000000|C0439231|C0332152|C0439659|C0557651|C0428772|C0750591|C0205307|C0441994|C0439801|C0205307|C1514721|C0205099
Patients must have had histologically node-positive HER2positive primary breast cancer without evidence of metastatic disease and must have completed primary surgery and axillary dissection.,patients histologically node-positive her2positive primary breast cancer evidence metastatic disease completed primary surgery axillary dissection,C0030705|C0205462|C0746319|G0000000|C0205225|C0006141|C0006826|C3887511|C0036525|C0012634|C0205197|C0205225|C0038894|C0004454|C0012737
"Included were patients with the presence of prolonged (more than 30 minutes) chest pain, started less than 12 h before hospital arrival and ST elevation of at least 1 mm in two or more contiguous limb electrocardiographic leads or 2 mm in precordial leads.",included patients presence prolonged 30 minutes chest pain started 12 hospital arrival st elevation 1 mm contiguous limb electrocardiographic leads 2 mm precordial leads,C0332257|C0030705|C0150312|C0439590|C0450371|C0439232|C0817096|C0030193|C1272689|C0450371|C0019994|C1555577|C0036056|C0439775|G0000000|G0000000|C0205283|C0015385|C0013798|C0023175|G0000000|G0000000|C0230134|C0023175
"Women eligible for the study were  65 years of age, had a WHO performance status of  1, and had undergone mastectomy or breastconserving surgery with axillary nodal dissection for invasive breast carcinoma.",women eligible study 65 age performance status 1 undergone mastectomy breastconserving surgery axillary nodal dissection invasive breast carcinoma,C0043210|C1548635|C0557651|C0450371|C0001779|C0597198|C0449438|G0000000|G0000000|C0024881|G0000000|C0038894|C0004454|C0443268|C0012737|C0205281|C0006141|C0007097
"Other eligibility criteria included age  18 and  65 years, surgical complete resection, normal blood tests.",eligibility criteria included age 18 65 surgical complete resection normal blood tests,C0013893|C0243161|C0332257|C0001779|C0450371|C0450371|C0543467|C0205197|C0015252|C0205307|C0005767|C0022885
The groups were similar in terms of age and New York Heart Association functional class: mean age in group I was 62.6  9.5 years compared with 64  12.4 years in group II (p = 0.57); mean New York Heart Association functional class in group I was 2.7  0.9 compared with 2.5  0.7 in group II (p = 0.27).,terms age york heart association functional class age 626 95 compared 64 124 ii = 057 york heart association functional class 27 09 compared 25 07 ii = 027,C0233324|C0001779|G0000000|C0018787|C0004083|C0205245|C0456387|C0001779|C1442061|C0450371|C1707455|C0450371|C1442061|G0000000|G0000000|C1442061|G0000000|C0018787|C0004083|C0205245|C0456387|C0450371|C0450371|C1707455|C0450371|C0450371|G0000000|G0000000|C1442061
"Patients were ineligible if they had a condition that  conferred a high risk of cardiac embolism, such as  atrial fibrillation, a mechanical cardiac valve, endocarditis, or an intracardiac mobile or pedunculated thrombus.",patients ineligible condition conferred risk cardiac embolism atrial fibrillation mechanical cardiac valve endocarditis intracardiac mobile pedunculated thrombus,C0030705|C1512714|C0012634|G0000000|C0035647|C0018787|C0013922|C0018792|C0232197|C0443254|C0018787|C0184252|C0014118|C0729936|C0231435|C0205320|C0087086
"Inclusion criteria were as follows: English-speaking, aged between 18 and 80 years, HF (defined as New York Heart Association [NYHA] class II through IV) and left ventricular systolic dysfunction with a left ventricular ejection fraction 40% as documented by echocardiogram or radionuclide ventriculography within the previous 6 months, and sinus rhythm.",inclusion criteria english-speaking aged 18 80 hf defined york heart association nyha class ii iv left ventricular systolic dysfunction left ventricular ejection fraction 40% documented echocardiogram radionuclide ventriculography previous 6 months sinus rhythm,C0007637|C0243161|C0376245|C0001779|C0450371|C0450371|C0018488|C1704788|G0000000|C0018787|C0004083|G0000000|C0456387|G0000000|C0022326|C0205091|C0018827|C0039155|C0031847|C0205091|C0018827|C0302131|C1264633|C0450371|C1301725|C0013516|C0034595|C0007800|C0205156|G0000000|C0439231|C0016169|C0871269
"According to the classification of cardiomyopathy provided by the World Health Organization, dilated cardiomyopathy is defined on the basis of reduced left ventricular systolic function in the presence of symptoms, or a family history of dilated cardiomyopathy or a left ventricular fractional shortening of 20 percent or less in the absence of regional wall-motion abnormalities on echocardiography in asymptomatic patients without a family history.",classification cardiomyopathy provided health organization dilated cardiomyopathy defined basis reduced left ventricular systolic function presence symptoms family history dilated cardiomyopathy left ventricular fractional shortening 20 percent absence regional wall-motion abnormalities echocardiography asymptomatic patients family history,C0008902|C0878544|C1999230|C0018684|C0029237|C0700124|C0878544|C1704788|C1527178|C0392756|C0205091|C0018827|C0039155|C0031843|C0150312|C0683368|C0015576|C0019664|C0700124|C0878544|C0205091|C0018827|C1264633|C0441636|C0450371|C0439165|C0332197|C0205147|C1980023|C0000768|C0013516|C0231221|C0030705|C0015576|C0019664
"In the RIFLE-STEACS trial, patients with symptom duration up to 24 h were included as well as patients presenting after failed thrombolysis or in cardiogenic shock.",rifle-steacs trial patients symptom duration 24 included patients failed thrombolysis cardiogenic shock,C0035611|C0008976|C0030705|C1457887|C0449238|C0450371|C0332257|C0030705|C0231175|C0520997|C1749797|C0036974
